product_id,product_type,product_name,attrs_indexes_dict,battery_type,color,compatible_card,designed_for,display_type,features,graphic_memory,lens_cap_type,lens_mount,lens_type,memory_technology,mount_type,number_of_cores,operating_system,os_architecture,ports,prime_zoom,processor_brand,processor_generation,processor_name,processor_type,ram,sensor_type,shape,ssd_capacity,storage_type,system_memory,system_memory_type,type,video_quality,video_resolution
7306471,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 85mm(206985),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306491,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 28mm (206928),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306510,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 25mm (206925),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306656,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 15mm (206915),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306688,lens_cap,"Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 30mm (206930),Black","{u'color': (77, 82)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306824,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 100mm (206900),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306864,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 26mm (206926),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306897,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 18mm (206918),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306967,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 43mm (206943),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306993,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 71mm (206971),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307015,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 34mm (206934),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7569241,lens_cap,Fotodiox Pro Plastic Rear Lens Cap for Hasselblad V-Mount SLR Lenses,"{u'lens_cap_type': (21, 25)}",,,,,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7307128,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 22mm (206922),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307183,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 58mm (206958),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307234,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 53mm (206953),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307250,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 52mm (206952),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307276,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 44mm (206944),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307307,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 32mm (206932),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307341,lens_cap,"Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 72mm (206972),Black","{u'color': (77, 82)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307362,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 50mm (206950),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307461,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 55mm (206955),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307515,lens_cap,Kaiser Slip-On Lens Cap for Lenses with an Outside Diameter of 16mm (206916),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136807347,lens_cap,Leoie 58mm Snap-On Universal Lens Cap,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136807355,lens_cap,Leoie 52mm Universal Snap-On Lens Cap - for Nikon C-anon Olympus & Others,"{u'designed_for': (57, 64)}",,,,olympus,,,,,,,,,,,,,,,,,,,,,,,,,,,
136807544,lens_cap,Camrolite 58mm Front Lens Cap with String Thread for 58 mm Lens 5d/650d/ 1100d/ 600d/700d/1200d/1300d with 18-55mm & 55-250mm Lens,"{u'lens_cap_type': (15, 20)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
136807630,lens_cap,"Camrolite Center Pinch Lens Cap Cover 55mm for Nikon D5600, D3400 DSLR Camera with 18-55mm f/3.5-5.6G VR AF-P DX and 70-300mm f/4.5-6.3G ED",{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
105638832,lens_cap,JJC 72MM Snap on Cap,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309345,lens_cap,Fotodiox 05CAPT72x1 72mm Inner-Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309368,lens_cap,Fotodiox 62mm Inner-Pinch Lens Capwith Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309390,lens_cap,Fotodiox 05CAPT52x1 52mm Inner-Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309425,lens_cap,Fotodiox 82mm Inner Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309448,lens_cap,Fotodiox 05CAPT67x1 67mm Inner-Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309476,lens_cap,Fotodiox 05CAPT58x1 58mm Inner-Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309512,lens_cap,Fotodiox 86mm Inner Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309543,lens_cap,Fotodiox 55mm Inner-Pinch Lens Cap with Cap Keeper,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7834388,lens_cap,Nikon 67mm Snap-on Lens Cap,{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
7572846,lens_cap,Neewer Lens Cap Keeper Holder for DSLR Cameras and Video Cameras,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28284732,lens_cap,JJC L-R9 Body Cap Rear Lens Cap for NEX3 NEX5 E Mount Digital Cameras,"{u'designed_for': (54, 69), u'lens_cap_type': (18, 22)}",,,,Sony (extracted from unorganised specs),,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7286803,lens_cap,Ozure for Canon Front Lens Cap (62mm) OZUCLCA62MM,"{u'designed_for': (10, 15), u'lens_cap_type': (16, 21)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
28551947,lens_cap,Fotodiox Pro WonderPana Go Lens Cap - GoTough for The WonderPana Go Filter Adapter System,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286812,lens_cap,Ozure for Canon Front Lens Cap (52mm) OZUCLCA52MM,"{u'designed_for': (10, 15), u'lens_cap_type': (16, 21)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7580754,lens_cap,JJC LC-34 Lens Protector Snap On Lens Cap for DSLR Camera and Camcorder 34mm (67mm),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318993,lens_cap,WonderPana 145 System Core & Lens Cap - 145mm Filter Holder for The Tokina 16-28mm f/2.8 at-X Pro FX Lens (Full Frame 35mm)  --  wonderpana core,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28552694,lens_cap,Front Center Pinch Lens Cap Cover Protector + Cap Keeper + Cleaning Cloth for Sony FE 70-200mm f/2.8 GM OSS Lens,"{u'lens_cap_type': (0, 5)}",,,,Sony,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7319050,lens_cap,"WonderPana 145 Essentials Kit - 145mm Filter Holder, Lens Cap & CPL Filter for Tokina 16-28mm f/2.8 at-X Pro FX Lens (35mm)  --  cpl kit",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7843528,lens_cap,vko Front Body and Rear Lens Cap for Sony a6500 a6300 a6000 a5100 a5000 A7SII A7R/S A7RII NEX-5 5R 5N NEX-6 NEX-7E Mount Camera (Pack of 2),"{u'lens_cap_type': (19, 23)}",,,,Sony,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7759473,lens_cap,Ozure for Nikon Lens Cap Center Pinch Lens Cap (77mm) OZULCNA77MM,{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28554728,lens_cap,JJC LC- 105 Snap-On Front Lens Cap Protector 105mm for Canon Nikon Sony Fujifilm Camera,"{u'designed_for': (55, 60), u'lens_cap_type': (20, 25)}",,,,nikon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7776951,lens_cap,Lens Cap 14,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28555333,lens_cap,Ozure 58mm Replacement Center Pinch Type Cap for Canon Cameras,"{u'designed_for': (49, 54)}",,Silver (extracted from unorganised specs),,Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28555862,lens_cap,"Fotodiox Rear Lens Cap for Contax/Yashica (also known as c/y mount) lenses, fits Contax RTS, II, III, 139, 137, 159, 167, ST, Aria, AX, RX, Yashica FX-1. FX-2,FX-3, FX-3 Super, FX-3 Super 2000, FX-7, FX-7 Super","{u'lens_cap_type': (9, 13)}",,,,,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
31439779,lens_cap,Ozure for Nikon Center Pinch Lens Cap (52mm),{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
76193666,lens_cap,QuikProf Rear Lens and Camera Body Cover Cap for Nikon DSLR Cameras,"{u'lens_cap_type': (9, 13)}",,,,nikon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
28294431,lens_cap,Dynamic focus Camera Lens Cap 52 mm for Nikon AF-S DX Nikkor 35 mm f/1.8G Prime Lens\ Nikon DX Nikkor 18-55 mm f/3.5-5.6G VR AF-S Lens Replaces LC-52,{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286845,lens_cap,Ozure for Canon Front Lens Cap (55mm) OZUCLCA55MM,"{u'designed_for': (10, 15), u'lens_cap_type': (16, 21)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7585651,lens_cap,Gadget Place Gadget Place Rear Lens Cap and Camera Body Cap for Nikon Af-S Dx Nikkor 18-105mm F/3.5-5.6g Ed Vr,"{u'lens_cap_type': (26, 30)}",,,,nikon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
28557468,lens_cap,(2 Pack)Front Body Cap & Rear Lens Cap for Nikon D5600 D5500 D500 D5 D750 D700 D850 D810 D7500 D7200 D7100 D610 D3400 D3300 D3200 D5200 D5300 Camera Body & F Mount Lens Upgrade Luxury Version,"{u'lens_cap_type': (25, 29)}",,,,nikon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7586027,lens_cap,"SHOPEE 72MM Center Pinch Lens Cap for Canon EF 35mm f/1.4L,18-200mm f/3.5-5.6 is, 28-135mm Nikon 85mm f/1.4, 18 200mm f/3.5 5.6G Zoom Lenses","{u'designed_for': (38, 43)}",,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28557680,lens_cap,Omax 67mm Replacement Lens Cap for Canon eos 18-135mm is Lens,"{u'designed_for': (35, 40)}",,,,Canon,,,,Front Lens Cap (extracted from unorganised specs),,,,,,,,,,,,,,,,,,,,,,,
7960377,lens_cap,Omax replacement lens cap for 67mm front threaded canon lenses,"{u'designed_for': (50, 55), u'lens_cap_type': (35, 40)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7325073,lens_cap,Generic Lens Cap Keeper Holder for Canon Nikon Sony Pentax Fuji,"{u'designed_for': (35, 40)}",,Black (extracted from unorganised specs),,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
7567631,lens_cap,JJC LC-34 Lens Protector Snap On Lens Cap for DSLR Camera and Camcorder 34mm (82mm),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561126,lens_cap,Polaroid Studio Series 40.5mm Snap Mount Lens Cap  --  40.5 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561134,lens_cap,Polaroid Studio Series 77mm Snap Mount Lens Cap  --  77 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561142,lens_cap,Polaroid Studio Series 58mm Snap Mount Lens Cap  --  58 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561153,lens_cap,Polaroid Studio Series 49mm Snap Mount Lens Cap  --  49 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433519,lens_cap,Ozure for Sony Front Lens Cap (52mm),"{u'lens_cap_type': (15, 20)}",,,,Sony,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
28561197,lens_cap,Polaroid Studio Series 55mm Snap Mount Lens Cap  --  55 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561201,lens_cap,Polaroid Studio Series 67mm Snap Mount Lens Cap  --  67 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119735875,lens_cap,Lilyzee Rear Lens Cover + Camera Body Front Cap Compatible with Canon EOS EF EF-S DSLR SLR Lens,"{u'designed_for': (64, 69), u'lens_cap_type': (8, 12)}",,Black,,Canon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
119735887,lens_cap,Nema Rear Lens Cap/Cover+Camera Body Cap for Canon,"{u'designed_for': (45, 50), u'lens_cap_type': (5, 9)}",,,,Canon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
131061154,lens_cap,SBS Metal Lens Cap for MI Note 8 Pro (Blue),"{u'color': (38, 42)}",,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131061247,lens_cap,SBS Metal Lens Cap for MI Note 8 (Red),"{u'color': (34, 37)}",,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489166,lens_cap,"Fotodiox Designer Rear Lens Cap for All Nikon & Nikkor Lenses, fits Nikon F, Non-AI, AI, AIS, AF, AFD, AFS, G, DX, FX Lenses","{u'lens_cap_type': (18, 22)}",,,,nikon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
28563174,lens_cap,Omax Replacement Lens Cap Cover 77mm for Nikon/Canon with Thread lc-77mm,"{u'designed_for': (47, 52)}",,,,nikon,,,,Front Lens Cap (extracted from unorganised specs),,,,,,,,,,,,,,,,,,,,,,,
71818193,lens_cap,OMAX 55mm Replacement Front Lens Cap for Nikon AF-P (Black),"{u'color': (53, 58), u'lens_cap_type': (22, 27)}",,Black,,nikon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7855186,lens_cap,Vktech 5pcs Rear Lens Cap Cover for All Nikon AF AF-S DSLR SLR Camera LF-4 Lens,"{u'lens_cap_type': (12, 16)}",,Black,,nikon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7856995,lens_cap,Nikon JAD10101 52mm Snap-On Front Lens Cap,"{u'lens_cap_type': (28, 33)}",,,,nikon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7595897,lens_cap,"Shopee Replacement Center Pinch Lens Cap Cover 55mm For Nikon D5600, D3400 DSLR Camera With 18-55mm f/3.5-5.6G VR AF-P DX And 70-300mm f/4.5-6.3G ED",{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28561227,lens_cap,Polaroid Studio Series 72mm Snap Mount Lens Cap  --  72 mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105638749,lens_cap,"Ozure for Nikon LC-55 55mm Center Pinch Front Lens Cap, Camera Lens Cover, Camera Lens Cap for Nikon 55mm","{u'lens_cap_type': (40, 45)}",,,,nikon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
105638814,lens_cap,Boosty Lens Cap for 49mm Front Threaded for Canon ef50mm f/1.8 STM Lens,"{u'designed_for': (44, 49), u'lens_cap_type': (25, 30)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
105639027,lens_cap,Shomex 58mm Front Lens Cap with String Thread for 58 mm Lens 5d/650d/ 1100d/ 600d/700d/1200d/1300d with 18-55mm & 55-250mm Lens,"{u'lens_cap_type': (12, 17)}",,,,Canon,,,,Front Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
105639170,lens_cap,Shomex Rear Lens Cap Cover for Canon EF EF-S (Black),"{u'color': (46, 51), u'designed_for': (31, 36), u'lens_cap_type': (7, 11)}",,Black,,Canon,,,,Rear Lens Cap,,,,,,,,,,,,,,,,,,,,,,,
7597560,lens_cap,"Fotodiox Metal Lens Cap with Matte Finish, for Twin Lens Rollei (TLR) Bay IV Lens Cap",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7598438,lens_cap,"Lens Cap Bundle - 4 Snap-on Lens Covers for DSLR Cameras including Nikon, Canon, Sony - Lens Cap Keepers included (58mm)","{u'designed_for': (74, 79)}",,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28572021,lens_cap,"SHOPEE BRANDED Center Pinch Type Cap 67mm for Nikon AF-S DX NIKKOR 18-300mm f/3.5-6.3G ED VR, AF-S DX NIKKOR 18-140 f/3.5-5.6 G ED VR, AF-S DX NIKKOR 16-85mm f/3.5-5.6G ED VR (5.3x), AF-S DX NIKKOR",{},,,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600913,lens_cap,Panasonic DMW-LFC46GU Lens Cap for Lumix G System Camera (Black),"{u'color': (58, 63)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7601187,lens_cap,Olympus Cap Lens 7-14mm LC-87 Zoom,"{u'designed_for': (0, 7)}",,,,olympus,,,,,,,,,,,,,,,,,,,,,,,,,,,
28572860,lens_cap,CamDesign Black Universal Lens Cap Anti-losing Holder Clip Buckle for All DSLR Cameras Canon Nikon Sony Pentax Lens Cap 40.5mm 49mm 62mm 43mm 52mm 55 mm 52mm 58mm 67mm 72mm 77mm 82mm + CamDesign Wristband Lens Focus Ring (Black),"{u'color': (10, 15), u'designed_for': (87, 92)}",,Black,,nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,
28311058,lens_cap,Omax 55mm Replacement Lens Cap For Sony Alpha A58 Digital Slt Series Dslr 18-55 Lens + Premium Chamois Leather,{},,,,Sony,,,,,,,,,,,,,,,,,,,,,,,,,,,
74302329,lens_hood,T-GO HB 32 Lens Hood for Nikon 18-140mm f/3.5-5.6g ED VR /18-135mm f/3.5-5.6g if-ed /18-105mm f/3.5-5.6g ED VR /18-70mm f/3.5-4.5g  --  hb-32,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9393636,lens_hood,"SHOPEE 52mm Safty UV, CPL,FLD Filter Kit and Lens Hood for NIKON D5000, D5100, D3100 18-55mm 55-250mm Lens",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28313415,lens_hood,"77MM Professional Lens Filter Accessory Kit (UV FLD CPL) ND Filters Set (ND2 ND4 ND8) 4 Close-up Macro Filters (+1 +2 +4 +10) + Hard Lens Hood, Rubber Lens Hood + Xtech Lens Accessories Starter Kit",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119712755,lens_hood,ELECTROPRIME Square Filter Set Neutral Density ND2 ND4 Filter Holder Ring Adapters Lens Hood,"{u'shape': (13, 19)}",,Multi Color,,,,,,,,,,,,,,,,,,,,,,Square,,,,,,,
7866298,lens_hood,PRO 52MM Lens Filters + 52mm Lens Hood KIT including: 52mm Close-up Macro Filters (+1 +2 +4 +10) + 52mm HD filters (UV CPL FLD) + 52mm ND Filters (ND2 ND4 ND8) + 52mm Hard / Soft Lens Hood + MORE,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28313751,lens_hood,52mm Digital Tulip Flower Lens Hood For Nikon DF D90 D3000 D3100 D3200 D5000 D5100 D5200 D5300 D7000 D7100 D300 D300s D600 D610 D700 D800 D800e Digital SLR Cameras Which Has Any Of These Nikon Lenses (18-55MM 55-200MM 35MM f/1.8 40MM f/2.8 50MM f/1.8 85mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119727595,lens_hood,Vello EW-83H Dedicated Lens Hood(3 Pack),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119713157,lens_hood,ELECTROPRIME Square Filter Set Filter Holder Ring Adapters Lens Hood ND2 ND8,"{u'shape': (13, 19)}",,Multi Color,,,,,,,,,,,,,,,,,,,,,,Square,,,,,,,
9263715,lens_hood,SHOPEE 55mm SAFTEY UV CPL FLD Filter Kit + lens hood for SONY APLHA 18-55MM LENS 55MM THREAD,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28319621,lens_hood,Jjc Silver Bayonet Square Metal Lens Hood Shade For Fujifilm Fujinon Xf 35mm F/2 R Wr & 23mm F/2 R Wr Lens On X-H1 X-Pro2 X-Pro1 X-T2 X-T1 X-T20 X-T10 X-E3 X-E2s X-A3 X-A5 X-A10 Replace Fuji Lh-Xf35-2,"{u'color': (4, 10), u'mount_type': (11, 18), u'shape': (19, 25)}",,Silver,,,,,,,,,,Bayonet,,,,,,,,,,,,Square,,,,,,,
119727833,lens_hood,Sensei PRO 49mm Aluminum Lens Hood(2 Pack),{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119714218,lens_hood,ELECTROPRIME 58mm UV/CPL Polarizer/FLD Filter Kit + Lens Hood For Canon EOS EF-S 18-55mm,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119714232,lens_hood,58MM Professional Macro & Lighting Filter Kit for Olympus M.Zuiko Digital ED 40-150mm 1:4-5.6 R 58 mm CPL + UV + FLD + 4 Piece Close Up Kit & 58 mm Lens Hood 58mm Filter Bundle,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7615656,lens_hood,Nikon HB-82 Lens Hood for Nikkor 70-300 mm f/4.5-5.6 AF-P,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7621135,lens_hood,JJC Black Metal Reversible Lens Hood & 49mm Adapter Ring Kit for Fujifilm X100F X70 X100T X100S X100 Digital Camera,"{u'color': (4, 9)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28332241,lens_hood,"55mm UltraPro Professional Filter Bundle for Lenses with a 55mm Filter Size - Includes Filters, Remote, Lens Hood & More",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7624670,lens_hood,"Jai Hanumant Enterprises Lens Hood for Digital Camera EW-73B, Material-Plastic, Color- Black","{u'color': (87, 92)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7625535,lens_hood,JJC LH-RBF49 Lens Hood For Pentax 08 Wide Zoom 3.8mm-5.9mm F3.7-4 Lens Replaces Pentax PH-RBF49,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7632266,lens_hood,"PRO 58mm Filter Kit + PRO 58 mm Tulip Lens Hood for Panasonic Lumix G X Vario 35-100mm F2.8 OIS - 58 mm Polarizing Filter, 58mm UV Filter, 58mm Florescent Filter & 58mm Flower Lens Shade Hood",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370186,lens_hood,52MM Accessory Kit for NIKON D7100 D7000 D5300 D5200 D5100 D5000 D3400 D3300 D3200 D3100 D3000 D90 D80 DSLR Cameras - Includes: Tulip Lens Hood + Collapsible Rubber Lens Hood + UV Lens Filter,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7632459,lens_hood,JJC 52mm Screw-in Mount Standard Aluminum Metal Lens Hood for Lenses with 52mm Front Filter Threads - Nikon AF NIKKOR 50mm f/1.8D,"{u'mount_type': (9, 17)}",,,,,,,,,,,,Screw-in,,,,,,,,,,,,,,,,,,,
119717532,lens_hood,Seasiant India 58mm UV CPL ND4 Circular Polarizing Filter Kit Set with Lens Hood for Canon Camera Single Item.,"{u'shape': (31, 39)}",,,,,,,,,,,,,,,,,,,,,,,,Round,,,,,,,
119717967,lens_hood,"ELECTROPRIME 24pcs ND + Graduated Filters + 9pcs Adapter Ring, Lens Hood Filter Holder f L1N3",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7374379,lens_hood,JJC LN-N101 Metal Lens Hood As Nikon 1 HN-N101 Cap Fits HC-N101 for Nikkor 10mm f/2.8,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119718152,lens_hood,"ELECTROPRIME 2X(24pcs ND + Graduated Filters + 9pcs Adapter Ring, Lens Hood Filter Holde X3Y4",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7375368,lens_hood,"49mm Digital Tulip Flower Lens Hood for Sony Alpha SLT-A33, A35, A55, A58, A65, A77, A99, A3000, A5000, a5100, A6000, DSLR330L, A7, A7II, A7R, A7S, NEX-5T, NEX-6, NEX-7K, NEX-3N, NEX-F3 Which Has Any Of These Sony Lenses 18-55mm DT E-mount, 55-210mm, 16mm",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302437,lens_hood,LH-JX70 Silver Metal Lens Hood 49mm Filter Adapter Ring Cap Thread For Fujifilm X70 Camera Replaces Fujifilm LH-X70,"{u'color': (8, 14)}",,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901062,lens_hood,"Black : JJC Black Lens Hood for Fujifilm X100F, X100, X100S, X100T Camera, Replaces Fujifilm LH-X100 Lens Hood","{u'color': (0, 5)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217476,lens_hood,SHOPEE 58mm SAFTEY UV CPL FLD Filter Kit + lens hood for CANON Rebel XT EOS 18-55mm 1100D 550D 600D 650D 1000D 700D 55-250MM LENS 58MM THREAD,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382946,lens_hood,Nikon D810 Pro Digital Lens Hood (Flower Design) (77mm) + Nw Direct Microfiber Cleaning Cloth.,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7647568,lens_hood,eFonto/JJC Metal Lens Hood Olympus LH-48 for Olympus Zuiko ED 12mm f/2.0 Lens (Silver),"{u'color': (79, 85)}",,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7647574,lens_hood,eFonto/JJC Lens Hood & Cap Olympus LH-48 for Olympus Zuiko ED 12mm f/2.0 Lens (Black),"{u'color': (79, 84)}",,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9222852,lens_hood,"Neewer Square Lens Filter and Accessory Kit for Cokin P Series: 6 Full and Graduated ND2 ND4 ND8 Filters, 8 Graduated Color Filters, 9 Adapter Rings(49-82mm), 1 Lens Hood, 1 Filter Holder","{u'shape': (7, 13)}",,Yellow (extracted from unorganised specs),,,,,,,,,,,,,,,,,,,,,,Square,,,,,,,
