product_id,product_name,product_type,operating_system,processor_brand,processor_name,dedicated_graphic_memory_capacity,system_memory,system_memory_type,description,attrs_indexes_dict,overlaps
133770411,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 8GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 1TB HDD, MS Office, DVD, WiFi)  --  4gb gt730",gaming_computer,Windows 10,Intel,Core i5,4 GB,8 GB,,"Size name: 4GB GT730; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 8 GB DDR4 RAM with 2400 MHz (1 X 8 GB Module, Expandable upto 32GB), 1.0 TB Hard disk 7200 RPM with 64MB Cache, Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 730 4GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.","{u'processor_name': (13, 26), u'processor_brand': (74, 80), u'system_memory': (81, 84), u'operating_system': (58, 65)}",[]
103100514,ASUS TUF FX505DY-BQ002T 15.6-inch FHD Gaming Laptop +Logitech Mouse  --  laptop + mouse,gaming_computer,Windows 10,AMD,,4 GB,8 GB,,"; Size name:; 15.6-inch FHD; | Pattern name:; Laptop + Mouse; ; ; ; Logitech M331 Silent Plus Wireless Mouse with Nano Receiver (Black); ENJOY THE SOUND OF SILENCE Get all your work done without missing a beat or disturbing those around you. Silent Mice have the same click feel without the click noise - over 90% noise reduction.* Durable, high performance feet quietly glide over the desktop. A smooth scroll wheel completes the silent experience. Silent Mice eliminate excess noise while protecting the health and productivity of everyone. Make this your last annoying click. Your family and friends will thank you.;",{},[]
134717767,"Sanaavay PC (Intel Core i3 9th Gen, 19.5"" Monitor, 240GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 500GB HDD, MS Office, DVD, WiFi)  --  4gb gt730",gaming_computer,Windows 10,Intel,Core i3,4 GB,4 GB,,"; Size name:; 4GB GT730; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i3 9100f 3.60 GHz, Max. Turbo Frequency 4.20 GHz, 4 Cores, 4 Threads, 6 MB Smart Cache. 19.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 500 GB Hard disk (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 730 4GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (24, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
96940187,"Acer Nitro 15.6"" FHD Gaming Laptop PC, Intel Core i5-7300HQ Quad-Core, NVIDIA GeForce GTX 1050, 8GB DDR4, 1TB HDD+128GB SSD, Windows Mixed Reality Ultra Ready, Windows 10",gaming_computer,Windows 10,NVIDIA,Core i5,4 GB,8 GB,DDR4,; ; Screen Size15.6 inches Screen Resolution1920x1080 Max Screen Resolution1920 x 1080 Processor2.3 GHz Intel Core i5 RAM8 GB SDRAM Hard Drive1 TB HDD 7200 rpm Graphics CoprocessorNVIDIA GeForce GTX 1050 Chipset BrandNVIDIA Card DescriptionDedicated Wireless TypeBluetooth Number of USB 2.0 Ports2 Average Battery Life (in hours)5.5 hours Brand NameAcer SeriesAcer Nitro Item model numberAcer-Nitro-5-15.6-Gaming-Laptop Hardware PlatformPC Operating SystemWindows 10 Item Weight5.95 pounds Product Dimensions15.4 x 10.5 x 1.1 inches Item Dimensions L x W x H15.4 x 10.5 x 1.1 inches ColorShale Black Processor BrandIntel Processor Count4 Computer Memory TypeSDRAM Flash Memory Size128 GB Hard Drive InterfaceSerial ATA Hard Drive Rotational Speed7200 RPM Batteries1 Lithium ion batteries required.;,"{u'processor_name': (39, 52), u'processor_brand': (71, 77), u'system_memory': (96, 99), u'operating_system': (125, 132), u'system_memory_type': (100, 104)}",[]
120136884,"Acer Predator Helios 500 PH517-51-98Y7 Gaming Laptop, Intel Core i9-8950HK, GeForce GTX 1070 Overclockable Graphics, 17.3"" Full HD 144Hz G-Sync Display, 16GB DDR4, 512GB PCIe NVMe SSD, 2TB HDD  --  laptop only",gaming_computer,Windows 10,Intel,Core i9,8 GB,16 GB,DDR4,"; Style name:; Laptop Only; ; ; ; It has 16GB DDR4 2666MHz Memory, 512GB PCIe NVMe SSD and 5400RPM HDD. It has NVIDIA GeForce GTX 1070 Graphics with 8GB of dedicated GDDR5 V RAM.;","{u'processor_name': (60, 67), u'processor_brand': (54, 59), u'system_memory': (154, 157), u'system_memory_type': (158, 162), u'dedicated_graphic_memory_capacity': (166, 169)}",[]
134717779,"Sanaavay PC (Intel Core i5 9th Gen, 18.5"" Monitor, 240GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 1TB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 18.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 1.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
133768446,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 240GB SSD, 32GB Ram, Windows 10 Pro, NVIDIA 6GB Graphics, 1TB HDD, MS Office, DVD, WiFi)  --  6gb gtx1660",gaming_computer,Windows 10,Intel,Core i5,6 GB,32 GB,,"Size name: 6GB GTX1660; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 32 GB DDR4 RAM with 2400 MHz (2 X 16 GB Module), Superfast 240 GB SSD Hard Disk, 1.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1660 6GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.","{u'processor_name': (13, 26), u'processor_brand': (86, 92), u'system_memory': (93, 96), u'operating_system': (70, 77), u'dedicated_graphic_memory_capacity': (61, 64)}",[]
134717787,"Sanaavay PC (Intel Core i5 9th Gen, 18.5"" Monitor, 240GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 1TB HDD, MS Office, DVD, WiFi)  --  4gb gt730",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GT730; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 18.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 1.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 730 4GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
70461251,"Encoded G200-A2 Gaming PC - Intel 9th Gen Core i5-9400, RX 580 8GB Graphics, 240GB SSD, 4TB HDD (240GB SSD and 4TB HDD)",gaming_computer,Windows,Intel,Core i5,8 GB,16 GB,,"; Size name:; 240GB SSD and 4TB HDD; ; ; Processor: Intel Core i5-9400 9th Generation; ; ; Max 4.1GHz, Base 2.9GHz; ; 6 Cores, 9MB SmartCache Memory; ; ; Graphics: AMD Radeon Rx 580 8GB; ; ; 8GB DDR5 256bit Memory; ; 2304 Cores, 1.4GHz; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 5 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 240GB SSD; ; 4TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (47, 49), u'processor_brand': (28, 33), u'system_memory': (63, 66)}",[]
70461260,"Encoded G2K-A2 Gaming PC - Intel 8th Gen Core i7-8700, RX 580 8GB Graphics, 240GB SSD, 4TB HDD (240GB SSD and 4TB HDD)",gaming_computer,Windows,Intel,Core i7,8 GB,16 GB,,"; Size name:; 240GB SSD and 4TB HDD; ; ; Processor: Intel Core i7-8700 8th Generation; ; ; Max 4.6GHz, Base 3.2GHz; ; 6 Cores, 12 Threads, 12MB SmartCache Memory; ; ; Graphics: AMD Radeon Rx 580 8GB; ; ; 8GB DDR5 256bit Memory; ; 2304 Cores, 1.4GHz; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 5 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 240GB SSD; ; 4TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (41, 48), u'processor_brand': (27, 32), u'system_memory': (62, 65)}",[]
70461278,"Encoded G2K-A2 Gaming PC - Intel 8th Gen Core i7-8700, RX 580 8GB Graphics, 120GB SSD, 1TB HDD (120GB SSD and 1TB HDD)",gaming_computer,Windows,Intel,Core i7,8 GB,16 GB,,"; Size name:; 120GB SSD and 1TB HDD; ; ; Processor: Intel Core i7-8700 8th Generation; ; ; Max 4.6GHz, Base 3.2GHz; ; 6 Cores, 12 Threads, 12MB SmartCache Memory; ; ; Graphics: AMD Radeon Rx 580 8GB; ; ; 8GB DDR5 256bit Memory; ; 2304 Cores, 1.4GHz; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 5 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 120GB SSD; ; 1TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (41, 48), u'processor_brand': (27, 32), u'system_memory': (62, 65)}",[]
125249415,"Acer Nitro 5 AN515-52 15.6-inch Laptop (8th Gen Intel Core i5-8300H/8GB/1TB/Windows 10 Home 64-bit/4GB NVIDIA GeForce GTX 1050 Graphics), Shale Black with logitech Wireless Gaming Mouse",gaming_computer,Windows 10,Intel,Core i5,4 GB,8 GB,DDR4,"; ; Acer Nitro 5 AN515-52 15.6-inch Laptop (8th Gen Intel Core i5-8300H/8GB/1TB/Windows 10 Home 64-bit/4GB NVIDIA GeForce GTX 1050 Graphics); Enjoy premium looks without the premium price with the Acer NITRO Gaming notebook (model AN515-52), which features a beautiful exterior. It features a 15.6-inch high-def. display giving you ample space for opening multiple windows and digital entertainment. It's powered by Intel i5 8300H Enjoy smooth multitasking and excellent performance with 8GB installed RAM and 1TB HDD with NVIDIA GTX 1050 (4 GB Dedicated GDDR5).; Logitech G304 Lightspeed Wireless Gaming Mouse, Hero Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Battery Life, On-Board Memory, Compatible with PC/Mac - Black; G304 is a LIGHTSPEED wireless gaming mouse designed for serious performance with latest technology, HERO sensor is the next-gen optical gaming sensor from Logitech G. In wireless gaming, there can be no compromises. Program DPI from 200 - 12,000 and save up to 5 profiles on the on-board memory. LIGHTSPEED is wireless as fast as wired. The meticulously engineered, end-to-end solution from Logitech G gives players the freedom of wireless and the 1 Ms performance required for gaming., HERO Sensor and LIGHTSPEED deliver extreme efficiency to let you game for 250 hours on, just one AA, 99 Grams of Fast Freedom, G304 sports 10 million click switches for the two primary buttons. G304 also has middle click, DPI button and two side buttons that can be programmed to your liking using Logitech Gaming Software.;","{u'processor_name': (48, 61), u'processor_brand': (103, 109), u'system_memory': (99, 102), u'operating_system': (76, 83)}",[]
133769276,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 120GB SSD, 16GB Ram, Windows 10 Pro, NVIDIA 2GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  2gb gt1030",gaming_computer,Windows 10,Intel,Core i5,2 GB,16 GB,,"; Size name:; 2GB GT1030; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 16 GB DDR4 RAM with 2400 MHz (2 X 8 GB Module, Expandable upto 32GB), Superfast 120 GB SSD Hard Disk, 2.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 1030 2GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (86, 92), u'system_memory': (61, 64), u'operating_system': (70, 77), u'dedicated_graphic_memory_capacity': (93, 96)}",[]
134717645,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 240GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 1TB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 1.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
120137921,"Encoded G10-G Gaming PC - Intel i3 8th Gen, 4GB Graphics, 8GB RAM (Nvidia 730 4GB)",gaming_computer,Windows,Intel,Core i3,4 GB,8 GB,,"; Size name:; Nvidia 730 4GB; ; ; DataSheet; ; ; Processor; Intel Core i3-8100 8th Generation; ; ; 3.60 GHz; ; 6MB Cache; ; 4 Cores, 4 Threads; ; ; With illuminating high performance air cooler; ; ; Memory (RAM); ; 8GB DDR4 (1 x 8GB); ; ; 2400MHz; ; with HeatSpreader; ; ; (Support for Extreme Memory Profile (XMP) memory modules); ; (Max support 32GB in 2 x 16GB configuration); ; (Total 2 RAM slots, 1 occupied); ; ; Graphics; ; Nvidia GT 730 4GB DDR5 128bit; ; ; 1 x VGA; ; 1 x HDMI 2.0b; ; 1 x DL-DVI; ; ; Supports upto 3 monitors simultaneously; ; (Secondary Graphics: On Processor Intel UHD 630 Graphics); ; ; Storage; ; ; 1TB HDD 7200 rpm; ; 120GB SSD SATA; ; DVD R/W Drive; ; ; ; Network; ; ; Realtek GbE LAN (10/100/1000 Mbit); ; WiFi N150 802.11g/b/n with antenna; ; ; ; Front Panel Ports; ; ; 2 x USB3.0; ; 1 x Audio Out; ; 1 x Mic in; ; ; ; Back Panel Ports; ; ; 2 x PS/2 Keyboard/Mouse; ; 4 x USB3.1; ; 2 x USB2.0; ; 1 x RJ45 LAN; ; 3 x Audio; ; 1 x HDMI 2.0b; ; 1 x VGA; ; 1 x DVI-DL; ; 1 x D-SUB VGA (Secondary Graphics); ; 1 x HDMI (Secondary Graphics); ; ; ; Internal Ports; ; ; 4 x SATA 6Gb/s connectors; ; 1 x M.2 Socket 3 connectors; ; 1 x Trusted Platform Module (TPM) header (2x6 pin, for the GC-TPM2.0_S module only); ; 1 x serial port header; ; ; ; ; PSU / Chassis; ; 400 Watt Gold; ; Corsair Chassis; ; Illuminating 120mm Ventilation Fans;","{u'processor_name': (32, 34), u'processor_brand': (67, 73), u'system_memory': (44, 47)}",[]
133771783,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 240GB SSD, 8GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 500GB HDD, MS Office, DVD, WiFi)  --  4gb gt730",gaming_computer,Windows 10,Intel,Core i5,4 GB,8 GB,,"; Size name:; 4GB GT730; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 8 GB DDR4 RAM with 2400 MHz (1 X 8 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 500 GB Hard disk (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 730 4GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (94, 97), u'operating_system': (71, 78)}",[]
133771640,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), 2.0 TB Hard disk 7200 RPM with 64MB Cache, Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (74, 80), u'system_memory': (49, 52), u'operating_system': (58, 65)}",[]
133772512,"Sanaavay PC (Intel Core i5 9th Gen, 19.5"" Monitor, 240GB SSD, 32GB Ram, Windows 10 Pro, NVIDIA 6GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  6gb gtx1660",gaming_computer,Windows 10,Intel,Core i5,6 GB,32 GB,,"Size name: 6GB GTX1660; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 19.5"" LED Monitor, 32 GB DDR4 RAM with 2400 MHz (2 X 16 GB Module), Superfast 240 GB SSD Hard Disk, 2.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1660 6GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.","{u'processor_name': (13, 26), u'processor_brand': (88, 94), u'system_memory': (95, 98), u'operating_system': (72, 79), u'dedicated_graphic_memory_capacity': (63, 66)}",[]
7605633,Acer Nitro 5 AN515-52 Core i7 8th Gen 8750H Processor 15.6-inch FHD Gaming Laptop (8GB RAM /128 GB SSD with 1TB HDD/Windows 10/NVIDIA GTX Graphics 1050Ti 4GB GDDR5/Black/2.7kg),gaming_computer,Windows 10,Intel,Core i7,4 GB,4 GB,DDR4,"Enjoy premium looks without the premium price with the Acer Nitro Gaming Notebook (model AN515-52), which features a beautiful exterior. It features a 15.6-inch high-def. display giving you ample space for opening multiple windows and digital entertainment. It's powered by Intel Core i7 8750H processor. Enjoy smooth multitasking and excellent performance with 8GB installed RAM and 1TB HDD with 128 GB SSD and NVIDIA GeForce GTX 1050Ti with 4GB Dedicated GDDR5.","{u'processor_name': (22, 29), u'processor_brand': (127, 133), u'system_memory': (154, 157), u'operating_system': (116, 123)}",[]
